1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,1.1,1,
12.14.2021 20:49:01:134,TP31399,A BOT_moral,Thank,-3,1, 1,1, 2,0,-4,8, 1,1, 7,3,C BOT_moral
12.14.2021 20:49:01:134,TP31399,A BOT_moral,Thank,-3,1, 1,1, 2,0,-4,8, 1,1, 7,3,C BOT_moral
1.1,0.08,-0.9,0.09,1,0.08,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
12.14.2021 20:49:05:739,TP31399,C BOT_moral,EnterTP,-4,7, 1,1, 3,3,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
12.14.2021 20:49:06:42,TP31399,C BOT_moral,Activated,-4,7, 1,1, 3,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.95,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:07:891,TP31399,A BOT_moral,exitTP,-1,2, 1,1, 1,2,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.87,0.05,-0.9,0.09,1,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:11:377,TP31399,A BOT_moral,EnterTP,2,3, 1,1, 0,7,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:12:228,TP31399,C BOT_moral,exitTP,-1,2, 1,1, 1,0,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:13:814,TP31399,A BOT_moral,exitTP,2,3, 1,1, 0,4,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:13:831,TP31399,A BOT_moral,EnterTP,2,3, 1,1, 0,4,
12.14.2021 20:49:13:914,TP31399,A BOT_moral,exitTP,2,3, 1,1, 0,4,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:14:714,TP31399,C BOT_moral,Kick,0,1, 1,1, 1,2,2,1, 1,1, 0,0,A BOT_moral
12.14.2021 20:49:14:714,TP31399,C BOT_moral,Kick,0,1, 1,1, 1,2,2,1, 1,1, 0,0,A BOT_moral
12.14.2021 20:49:14:748,TP31399,A BOT_moral,EnterTP,2,3, 1,1, -0,2,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:15:131,TP31399,A BOT_moral,exitTP,6,7, 1,1, -2,8,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
12.14.2021 20:49:17:885,TP31399,B,Move,-4,4, 1,1, -0,8,1,1, -0,4, 1,6
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.79,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.73,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:19:421,TP31399,B,Move,-3,0, 1,1, -0,2,1,9, -0,4, -0,2
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.73,1,
0.79,0.05,-0.81,0.09,0.83,0.05,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:20:54,TP31399,A BOT_moral,EnterTP,6,7, 1,1, -2,6,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:20:538,TP31399,A BOT_moral,Activated,6,5, 1,1, -2,2,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
0.73,0.03,-0.81,0.09,0.83,0.03,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:22:206,TP31399,C BOT_moral,EnterTP,-1,2, 1,1, 1,7,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:22:223,TP31399,B,exitTP,-1,2, 1,1, -1,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
0.67,0.02,-0.81,0.09,0.83,0.02,
1,1,-0.9,0.09,0.73,1,
12.14.2021 20:49:25:175,TP31399,A BOT_moral,Ask,5,2, 1,1, 0,4,-3,8, 1,1, 0,6,C BOT_moral
12.14.2021 20:49:25:175,TP31399,A BOT_moral,Ask,5,2, 1,1, 0,4,-3,8, 1,1, 0,6,C BOT_moral
0.67,0.02,-0.81,0.09,0.83,0.02,
0.83,0.82,-0.81,0.07,0.67,0.82,
0.67,0.02,-0.81,0.09,0.83,0.02,
0.83,0.82,-0.81,0.07,0.67,0.82,
0.67,0.02,-0.81,0.09,0.83,0.02,
0.83,0.82,-0.81,0.07,0.67,0.82,
0.67,0.02,-0.81,0.09,0.83,0.02,
0.83,0.82,-0.81,0.07,0.67,0.82,
0.67,0.02,-0.81,0.09,0.83,0.02,
